store_id,product_id,date,unit
60,175,2016-06-10,1
60,117,2016-06-10,3
60,204,2016-06-10,1
60,321,2016-06-10,1
60,302,2016-06-10,1
60,9,2016-06-10,1
60,16,2016-06-10,-1
60,213,2016-06-10,1
60,284,2016-06-10,2
75,46,2016-06-10,1
75,231,2016-06-10,1
75,249,2016-06-10,1
75,66,2016-06-10,1
75,72,2016-06-10,1
75,193,2016-06-10,1
75,221,2016-06-10,1
75,279,2016-06-10,1
75,283,2016-06-10,1
75,315,2016-06-10,1
75,106,2016-06-10,1
75,197,2016-06-10,1
75,204,2016-06-10,1
75,196,2016-06-10,1
75,92,2016-06-10,1
75,2,2016-06-10,1
75,63,2016-06-10,1
75,154,2016-06-10,1
75,220,2016-06-10,1
75,68,2016-06-10,-1
90,124,2016-06-10,1
90,52,2016-06-10,1
90,99,2016-06-10,1
90,79,2016-06-10,1
90,182,2016-06-10,1
90,257,2016-06-10,1
90,73,2016-06-10,1
90,181,2016-06-10,1
45,267,2016-06-10,2
15,148,2016-06-11,1
15,231,2016-06-11,1
15,198,2016-06-11,3
15,29,2016-06-11,2
15,17,2016-06-11,1
15,98,2016-06-11,1
15,40,2016-06-11,1
15,83,2016-06-11,1
15,86,2016-06-11,1
15,117,2016-06-11,1
15,79,2016-06-11,1
15,216,2016-06-11,1
15,108,2016-06-11,1
30,176,2016-06-11,1
30,148,2016-06-11,1
30,28,2016-06-11,1
30,4,2016-06-11,-1
30,288,2016-06-11,1
30,231,2016-06-11,1
30,66,2016-06-11,1
30,305,2016-06-11,1
30,107,2016-06-11,1
30,97,2016-06-11,1
30,251,2016-06-11,3
30,17,2016-06-11,1
30,265,2016-06-11,-1
30,52,2016-06-11,1
30,102,2016-06-11,1
30,227,2016-06-11,1
30,278,2016-06-11,1
30,104,2016-06-11,1
30,57,2016-06-11,1
30,40,2016-06-11,2
30,83,2016-06-11,2
30,279,2016-06-11,1
30,178,2016-06-11,1
30,315,2016-06-11,1
30,267,2016-06-11,1
30,93,2016-06-11,2
30,134,2016-06-11,1
30,117,2016-06-11,1
30,204,2016-06-11,1
30,54,2016-06-11,1
30,281,2016-06-11,1
30,2,2016-06-11,4
30,308,2016-06-11,1
30,63,2016-06-11,1
30,284,2016-06-11,1
45,133,2016-06-11,1
45,113,2016-06-11,2
45,29,2016-06-11,2
45,31,2016-06-11,1
45,97,2016-06-11,1
45,71,2016-06-11,2
45,251,2016-06-11,2
45,90,2016-06-11,1
45,323,2016-06-11,1
45,102,2016-06-11,0
45,22,2016-06-11,1
45,227,2016-06-11,2
45,95,2016-06-11,1
45,104,2016-06-11,-1
45,221,2016-06-11,-1
45,235,2016-06-11,1
45,1,2016-06-11,1
45,63,2016-06-11,1
45,241,2016-06-11,1
45,284,2016-06-11,1
45,296,2016-06-11,0
60,42,2016-06-11,1
60,160,2016-06-11,1
60,259,2016-06-11,2
60,72,2016-06-11,2
60,29,2016-06-11,2
60,89,2016-06-11,1
60,303,2016-06-11,1
60,98,2016-06-11,1
60,95,2016-06-11,1
60,163,2016-06-11,4
60,121,2016-06-11,2
60,218,2016-06-11,1
60,117,2016-06-11,1
60,155,2016-06-11,1
60,84,2016-06-11,1
60,168,2016-06-11,1
60,68,2016-06-11,1
60,36,2016-06-11,1
60,39,2016-06-11,1
60,263,2016-06-11,1
75,176,2016-06-11,1
75,249,2016-06-11,1
75,76,2016-06-11,2
75,239,2016-06-11,1
75,29,2016-06-11,3
75,6,2016-06-11,1
75,89,2016-06-11,1
75,90,2016-06-11,1
75,138,2016-06-11,1
75,141,2016-06-11,1
75,267,2016-06-11,1
75,155,2016-06-11,1
75,111,2016-06-11,1
75,109,2016-06-11,1
75,2,2016-06-11,2
75,216,2016-06-11,1
75,168,2016-06-11,1
75,39,2016-06-11,1
90,4,2016-06-11,1
90,203,2016-06-11,1
90,40,2016-06-11,1
90,163,2016-06-11,1
90,283,2016-06-11,1
90,106,2016-06-11,1
90,197,2016-06-11,1
90,12,2016-06-11,2
90,316,2016-06-11,1
15,133,2016-06-12,1
15,203,2016-06-12,1
15,103,2016-06-12,2
15,95,2016-06-12,1
15,40,2016-06-12,1
15,230,2016-06-12,1
15,119,2016-06-12,1
15,320,2016-06-12,1
15,290,2016-06-12,1
15,82,2016-06-12,1
15,267,2016-06-12,1
15,214,2016-06-12,1
15,117,2016-06-12,1
15,222,2016-06-12,1
15,204,2016-06-12,1
15,2,2016-06-12,1
15,73,2016-06-12,1
15,145,2016-06-12,1
15,285,2016-06-12,2
30,46,2016-06-12,1
30,252,2016-06-12,2
30,317,2016-06-12,2
30,198,2016-06-12,1
30,305,2016-06-12,1
30,203,2016-06-12,5
30,287,2016-06-12,1
30,265,2016-06-12,1
30,278,2016-06-12,1
30,95,2016-06-12,1
30,7,2016-06-12,2
30,219,2016-06-12,1
30,121,2016-06-12,5
30,267,2016-06-12,2
30,218,2016-06-12,1
30,134,2016-06-12,-1
30,105,2016-06-12,1
30,321,2016-06-12,1
30,155,2016-06-12,1
30,109,2016-06-12,1
30,2,2016-06-12,2
30,216,2016-06-12,0
30,168,2016-06-12,3
30,9,2016-06-12,1
30,16,2016-06-12,1
30,177,2016-06-12,1
30,191,2016-06-12,1
30,145,2016-06-12,2
45,43,2016-06-12,4
45,252,2016-06-12,3
45,231,2016-06-12,1
45,113,2016-06-12,1
45,48,2016-06-12,1
45,29,2016-06-12,3
45,13,2016-06-12,1
45,147,2016-06-12,1
45,140,2016-06-12,1
45,210,2016-06-12,1
45,267,2016-06-12,-1
45,79,2016-06-12,1
45,12,2016-06-12,1
45,308,2016-06-12,1
45,189,2016-06-12,2
45,168,2016-06-12,1
45,285,2016-06-12,1
60,176,2016-06-12,1
60,232,2016-06-12,1
60,101,2016-06-12,1
60,252,2016-06-12,1
60,4,2016-06-12,1
60,276,2016-06-12,1
60,19,2016-06-12,1
60,144,2016-06-12,1
60,259,2016-06-12,2
60,27,2016-06-12,1
60,72,2016-06-12,1
60,107,2016-06-12,1
60,29,2016-06-12,7
60,89,2016-06-12,2
60,40,2016-06-12,1
60,163,2016-06-12,4
60,83,2016-06-12,1
60,279,2016-06-12,1
60,225,2016-06-12,1
60,123,2016-06-12,1
60,204,2016-06-12,1
60,223,2016-06-12,1
60,20,2016-06-12,1
60,111,2016-06-12,1
60,281,2016-06-12,1
60,2,2016-06-12,1
60,84,2016-06-12,1
60,9,2016-06-12,1
75,232,2016-06-12,1
75,299,2016-06-12,1
75,249,2016-06-12,2
75,317,2016-06-12,2
75,144,2016-06-12,1
75,21,2016-06-12,4
75,246,2016-06-12,1
75,29,2016-06-12,2
75,17,2016-06-12,1
75,65,2016-06-12,1
75,62,2016-06-12,1
75,102,2016-06-12,1
75,60,2016-06-12,0
75,174,2016-06-12,1
75,120,2016-06-12,0
75,278,2016-06-12,1
75,57,2016-06-12,1
75,40,2016-06-12,1
75,54,2016-06-12,1
75,2,2016-06-12,2
75,1,2016-06-12,1
75,284,2016-06-12,3
90,162,2016-06-12,1
90,244,2016-06-12,1
90,45,2016-06-12,1
90,299,2016-06-12,1
90,317,2016-06-12,1
90,160,2016-06-12,1
90,198,2016-06-12,1
90,61,2016-06-12,1
90,124,2016-06-12,1
90,265,2016-06-12,1
90,37,2016-06-12,1
90,120,2016-06-12,1
90,95,2016-06-12,1
90,163,2016-06-12,4
90,118,2016-06-12,1
90,134,2016-06-12,1
90,155,2016-06-12,1
90,3,2016-06-12,1
90,284,2016-06-12,2
15,214,2016-06-12,1
15,148,2016-06-13,2
15,313,2016-06-13,-1
15,195,2016-06-13,-1
15,29,2016-06-13,8
15,62,2016-06-13,1
15,323,2016-06-13,1
15,95,2016-06-13,1
15,80,2016-06-13,1
15,230,2016-06-13,0
15,175,2016-06-13,2
15,320,2016-06-13,1
15,248,2016-06-13,1
15,283,2016-06-13,1
15,106,2016-06-13,1
15,117,2016-06-13,2
15,226,2016-06-13,1
15,191,2016-06-13,1
15,284,2016-06-13,3
15,145,2016-06-13,-1
15,285,2016-06-13,1
30,43,2016-06-13,1
30,288,2016-06-13,2
30,299,2016-06-13,1
30,317,2016-06-13,1
30,66,2016-06-13,2
30,211,2016-06-13,1
30,107,2016-06-13,1
30,303,2016-06-13,2
30,256,2016-06-13,1
30,278,2016-06-13,1
30,24,2016-06-13,1
30,104,2016-06-13,1
30,156,2016-06-13,1
30,40,2016-06-13,1
30,83,2016-06-13,1
30,279,2016-06-13,2
30,236,2016-06-13,1
30,86,2016-06-13,1
30,219,2016-06-13,1
30,82,2016-06-13,1
30,121,2016-06-13,1
30,267,2016-06-13,1
30,54,2016-06-13,1
30,272,2016-06-13,1
30,155,2016-06-13,1
30,111,2016-06-13,1
30,2,2016-06-13,3
30,302,2016-06-13,1
30,63,2016-06-13,2
30,168,2016-06-13,2
30,254,2016-06-13,1
30,284,2016-06-13,1
30,39,2016-06-13,1
45,28,2016-06-13,1
45,299,2016-06-13,1
45,21,2016-06-13,5
45,305,2016-06-13,1
45,287,2016-06-13,1
45,29,2016-06-13,9
45,65,2016-06-13,1
45,95,2016-06-13,1
45,221,2016-06-13,1
45,230,2016-06-13,1
45,86,2016-06-13,1
45,178,2016-06-13,1
45,121,2016-06-13,2
45,204,2016-06-13,1
45,79,2016-06-13,1
45,182,2016-06-13,1
45,2,2016-06-13,1
45,1,2016-06-13,1
45,168,2016-06-13,1
45,16,2016-06-13,1
45,284,2016-06-13,6
45,285,2016-06-13,1
60,87,2016-06-13,1
60,299,2016-06-13,1
60,249,2016-06-13,1
60,317,2016-06-13,2
60,160,2016-06-13,1
60,151,2016-06-13,1
60,259,2016-06-13,1
60,27,2016-06-13,-1
60,72,2016-06-13,1
60,239,2016-06-13,1
60,29,2016-06-13,4
60,304,2016-06-13,1
60,90,2016-06-13,1
60,247,2016-06-13,1
60,24,2016-06-13,1
60,95,2016-06-13,2
60,163,2016-06-13,1
60,236,2016-06-13,1
60,141,2016-06-13,1
60,44,2016-06-13,1
60,321,2016-06-13,1
60,12,2016-06-13,1
60,182,2016-06-13,2
60,111,2016-06-13,1
60,2,2016-06-13,1
60,168,2016-06-13,1
60,9,2016-06-13,-1
60,284,2016-06-13,4
75,4,2016-06-13,2
75,133,2016-06-13,2
75,249,2016-06-13,1
75,66,2016-06-13,1
75,103,2016-06-13,1
75,29,2016-06-13,4
75,89,2016-06-13,2
75,304,2016-06-13,1
75,139,2016-06-13,1
75,227,2016-06-13,2
75,120,2016-06-13,2
75,24,2016-06-13,1
75,165,2016-06-13,1
75,95,2016-06-13,1
75,57,2016-06-13,-1
75,163,2016-06-13,4
75,115,2016-06-13,1
75,157,2016-06-13,1
75,116,2016-06-13,1
75,86,2016-06-13,2
75,118,2016-06-13,1
75,178,2016-06-13,1
75,267,2016-06-13,-1
75,117,2016-06-13,2
75,223,2016-06-13,2
75,12,2016-06-13,1
75,182,2016-06-13,1
75,2,2016-06-13,3
75,216,2016-06-13,1
75,1,2016-06-13,1
75,154,2016-06-13,2
75,284,2016-06-13,1
75,145,2016-06-13,2
90,162,2016-06-13,3
90,252,2016-06-13,1
90,4,2016-06-13,1
90,317,2016-06-13,2
90,144,2016-06-13,1
90,48,2016-06-13,1
90,124,2016-06-13,1
90,150,2016-06-13,1
90,14,2016-06-13,2
90,251,2016-06-13,1
90,310,2016-06-13,1
90,90,2016-06-13,1
90,271,2016-06-13,1
90,256,2016-06-13,1
90,95,2016-06-13,2
90,83,2016-06-13,1
90,132,2016-06-13,1
90,248,2016-06-13,1
90,106,2016-06-13,2
90,222,2016-06-13,1
90,105,2016-06-13,1
90,182,2016-06-13,1
90,301,2016-06-13,1
90,73,2016-06-13,2
90,154,2016-06-13,1
90,181,2016-06-13,2
90,284,2016-06-13,1
75,133,2016-06-13,2
30,43,2016-06-13,1
15,195,2016-06-14,1
15,239,2016-06-14,1
15,29,2016-06-14,10
15,217,2016-06-14,1
15,62,2016-06-14,2
15,102,2016-06-14,1
15,95,2016-06-14,-1
15,75,2016-06-14,1
15,279,2016-06-14,1
15,115,2016-06-14,1
15,175,2016-06-14,1
15,248,2016-06-14,1
15,283,2016-06-14,1
15,136,2016-06-14,2
15,321,2016-06-14,1
15,226,2016-06-14,1
15,238,2016-06-14,1
15,12,2016-06-14,2
15,92,2016-06-14,2
15,220,2016-06-14,1
15,284,2016-06-14,1
30,26,2016-06-14,2
30,162,2016-06-14,1
30,244,2016-06-14,-2
30,131,2016-06-14,1
30,276,2016-06-14,1
30,288,2016-06-14,1
30,249,2016-06-14,1
30,317,2016-06-14,2
30,66,2016-06-14,1
30,198,2016-06-14,1
30,21,2016-06-14,2
30,48,2016-06-14,1
30,287,2016-06-14,1
30,37,2016-06-14,1
30,227,2016-06-14,2
30,120,2016-06-14,1
30,24,2016-06-14,1
30,165,2016-06-14,1
30,95,2016-06-14,1
30,40,2016-06-14,0
30,312,2016-06-14,0
30,279,2016-06-14,1
30,230,2016-06-14,1
30,23,2016-06-14,1
30,141,2016-06-14,1
30,178,2016-06-14,3
30,121,2016-06-14,4
30,197,2016-06-14,1
30,134,2016-06-14,2
30,117,2016-06-14,1
30,204,2016-06-14,1
30,79,2016-06-14,1
30,12,2016-06-14,1
30,2,2016-06-14,5
30,1,2016-06-14,1
30,189,2016-06-14,1
30,191,2016-06-14,1
30,284,2016-06-14,3
30,266,2016-06-14,1
45,43,2016-06-14,1
45,29,2016-06-14,7
45,97,2016-06-14,1
45,95,2016-06-14,2
45,57,2016-06-14,2
45,312,2016-06-14,-1
45,83,2016-06-14,1
45,279,2016-06-14,1
45,215,2016-06-14,1
45,88,2016-06-14,1
45,267,2016-06-14,1
45,70,2016-06-14,1
45,234,2016-06-14,1
45,226,2016-06-14,1
45,155,2016-06-14,1
45,12,2016-06-14,1
45,2,2016-06-14,2
45,293,2016-06-14,1
45,63,2016-06-14,1
45,284,2016-06-14,1
45,285,2016-06-14,3
60,15,2016-06-14,1
60,317,2016-06-14,5
60,29,2016-06-14,10
60,89,2016-06-14,1
60,265,2016-06-14,1
60,95,2016-06-14,-1
60,163,2016-06-14,2
60,279,2016-06-14,1
60,99,2016-06-14,1
60,248,2016-06-14,1
60,215,2016-06-14,1
60,93,2016-06-14,1
60,134,2016-06-14,1
60,117,2016-06-14,1
60,70,2016-06-14,1
60,12,2016-06-14,1
60,2,2016-06-14,2
60,168,2016-06-14,1
60,16,2016-06-14,1
60,213,2016-06-14,-1
60,191,2016-06-14,1
60,284,2016-06-14,3
75,101,2016-06-14,1
75,252,2016-06-14,1
75,131,2016-06-14,1
75,133,2016-06-14,2
75,249,2016-06-14,1
75,317,2016-06-14,2
75,275,2016-06-14,1
75,305,2016-06-14,1
75,29,2016-06-14,3
75,294,2016-06-14,2
75,90,2016-06-14,1
75,194,2016-06-14,1
75,37,2016-06-14,1
75,120,2016-06-14,1
75,95,2016-06-14,1
75,40,2016-06-14,1
75,240,2016-06-14,1
75,163,2016-06-14,1
75,279,2016-06-14,2
75,235,2016-06-14,2
75,178,2016-06-14,-1
75,5,2016-06-14,1
75,117,2016-06-14,1
75,123,2016-06-14,1
75,54,2016-06-14,1
75,155,2016-06-14,1
75,281,2016-06-14,2
75,2,2016-06-14,2
75,84,2016-06-14,1
75,1,2016-06-14,2
75,16,2016-06-14,1
75,213,2016-06-14,1
75,122,2016-06-14,1
75,191,2016-06-14,1
75,284,2016-06-14,5
90,148,2016-06-14,1
90,45,2016-06-14,2
90,19,2016-06-14,1
90,15,2016-06-14,1
90,61,2016-06-14,1
90,158,2016-06-14,1
90,17,2016-06-14,2
90,265,2016-06-14,1
90,41,2016-06-14,1
90,90,2016-06-14,1
90,303,2016-06-14,1
90,247,2016-06-14,1
90,40,2016-06-14,2
90,279,2016-06-14,1
90,126,2016-06-14,1
90,140,2016-06-14,1
90,119,2016-06-14,1
90,141,2016-06-14,1
90,128,2016-06-14,1
90,106,2016-06-14,1
90,12,2016-06-14,1
90,308,2016-06-14,1
90,266,2016-06-14,1
15,231,2016-06-15,1
15,299,2016-06-15,1
15,160,2016-06-15,1
15,195,2016-06-15,0
15,287,2016-06-15,1
15,29,2016-06-15,8
15,251,2016-06-15,3
15,303,2016-06-15,1
15,102,2016-06-15,-1
15,120,2016-06-15,1
15,30,2016-06-15,1
15,175,2016-06-15,2
15,140,2016-06-15,1
15,86,2016-06-15,2
15,106,2016-06-15,1
15,123,2016-06-15,1
15,204,2016-06-15,1
15,302,2016-06-15,1
15,213,2016-06-15,1
15,167,2016-06-15,1
30,43,2016-06-15,1
30,291,2016-06-15,1
30,4,2016-06-15,2
30,231,2016-06-15,1
30,305,2016-06-15,1
30,211,2016-06-15,8
30,112,2016-06-15,1
30,31,2016-06-15,1
30,90,2016-06-15,1
30,7,2016-06-15,1
30,56,2016-06-15,2
30,178,2016-06-15,1
30,117,2016-06-15,1
30,204,2016-06-15,1
30,182,2016-06-15,1
30,2,2016-06-15,1
30,316,2016-06-15,1
30,189,2016-06-15,1
30,168,2016-06-15,2
30,9,2016-06-15,1
30,16,2016-06-15,1
30,220,2016-06-15,1
30,284,2016-06-15,1
30,39,2016-06-15,1
45,148,2016-06-15,1
45,162,2016-06-15,1
45,288,2016-06-15,1
45,211,2016-06-15,1
45,112,2016-06-15,3
45,29,2016-06-15,7
45,193,2016-06-15,1
45,97,2016-06-15,1
45,71,2016-06-15,1
45,90,2016-06-15,1
45,62,2016-06-15,1
45,120,2016-06-15,1
45,100,2016-06-15,1
45,119,2016-06-15,1
45,161,2016-06-15,1
45,178,2016-06-15,-1
45,283,2016-06-15,1
45,267,2016-06-15,1
45,182,2016-06-15,1
45,2,2016-06-15,1
45,220,2016-06-15,1
45,284,2016-06-15,1
60,43,2016-06-15,1
60,317,2016-06-15,1
60,259,2016-06-15,1
60,29,2016-06-15,3
60,90,2016-06-15,1
60,95,2016-06-15,1
60,57,2016-06-15,-1
60,290,2016-06-15,1
60,248,2016-06-15,1
60,222,2016-06-15,1
60,155,2016-06-15,1
60,182,2016-06-15,1
60,2,2016-06-15,2
60,205,2016-06-15,1
75,46,2016-06-15,1
75,19,2016-06-15,1
75,48,2016-06-15,1
75,61,2016-06-15,1
75,29,2016-06-15,1
75,6,2016-06-15,1
75,71,2016-06-15,1
75,90,2016-06-15,4
75,149,2016-06-15,1
75,172,2016-06-15,1
75,247,2016-06-15,1
75,120,2016-06-15,1
75,95,2016-06-15,1
75,40,2016-06-15,-1
75,163,2016-06-15,3
75,7,2016-06-15,1
75,157,2016-06-15,1
75,86,2016-06-15,1
75,235,2016-06-15,1
75,248,2016-06-15,1
75,128,2016-06-15,2
75,136,2016-06-15,1
75,117,2016-06-15,3
75,222,2016-06-15,1
75,70,2016-06-15,-1
75,204,2016-06-15,1
75,74,2016-06-15,1
75,2,2016-06-15,3
75,1,2016-06-15,1
75,293,2016-06-15,1
75,145,2016-06-15,1
90,317,2016-06-15,3
90,158,2016-06-15,2
90,239,2016-06-15,1
90,90,2016-06-15,1
90,271,2016-06-15,1
90,147,2016-06-15,1
90,156,2016-06-15,2
90,235,2016-06-15,1
90,280,2016-06-15,1
90,134,2016-06-15,1
90,268,2016-06-15,1
90,182,2016-06-15,1
90,2,2016-06-15,2
90,16,2016-06-15,-1
90,183,2016-06-15,1
60,182,2016-06-15,1
15,204,2016-06-15,1
15,288,2016-06-16,1
15,299,2016-06-16,2
15,15,2016-06-16,1
15,29,2016-06-16,7
15,261,2016-06-16,1
15,49,2016-06-16,1
15,306,2016-06-16,2
15,118,2016-06-16,1
15,248,2016-06-16,1
15,283,2016-06-16,2
15,10,2016-06-16,1
15,267,2016-06-16,1
15,117,2016-06-16,1
15,223,2016-06-16,1
15,137,2016-06-16,-1
15,302,2016-06-16,1
15,171,2016-06-16,1
15,33,2016-06-16,1
15,168,2016-06-16,-1
15,159,2016-06-16,1
15,284,2016-06-16,1
30,162,2016-06-16,1
30,4,2016-06-16,1
30,231,2016-06-16,1
30,317,2016-06-16,1
30,66,2016-06-16,2
30,198,2016-06-16,1
30,158,2016-06-16,1
30,287,2016-06-16,1
30,90,2016-06-16,1
30,166,2016-06-16,1
30,40,2016-06-16,1
30,83,2016-06-16,1
30,56,2016-06-16,1
30,221,2016-06-16,1
30,34,2016-06-16,1
30,128,2016-06-16,1
30,134,2016-06-16,5
30,130,2016-06-16,2
30,63,2016-06-16,1
30,316,2016-06-16,2
30,189,2016-06-16,1
30,168,2016-06-16,2
30,183,2016-06-16,5
30,266,2016-06-16,3
45,307,2016-06-16,1
45,192,2016-06-16,3
45,29,2016-06-16,8
45,150,2016-06-16,1
45,71,2016-06-16,1
45,52,2016-06-16,1
45,90,2016-06-16,2
45,69,2016-06-16,1
45,163,2016-06-16,2
45,140,2016-06-16,1
45,119,2016-06-16,1
45,178,2016-06-16,1
45,283,2016-06-16,1
45,82,2016-06-16,1
45,204,2016-06-16,1
45,12,2016-06-16,1
45,285,2016-06-16,1
60,252,2016-06-16,1
60,4,2016-06-16,2
60,19,2016-06-16,1
60,288,2016-06-16,1
60,200,2016-06-16,1
60,76,2016-06-16,2
60,29,2016-06-16,2
60,304,2016-06-16,3
60,65,2016-06-16,1
60,40,2016-06-16,1
60,128,2016-06-16,1
60,267,2016-06-16,1
60,2,2016-06-16,1
60,3,2016-06-16,1
60,284,2016-06-16,1
60,39,2016-06-16,1
75,131,2016-06-16,1
75,133,2016-06-16,1
75,288,2016-06-16,1
75,299,2016-06-16,1
75,15,2016-06-16,1
75,113,2016-06-16,1
75,203,2016-06-16,6
75,246,2016-06-16,1
75,259,2016-06-16,1
75,195,2016-06-16,1
75,72,2016-06-16,1
75,29,2016-06-16,1
75,6,2016-06-16,1
75,89,2016-06-16,1
75,104,2016-06-16,1
75,40,2016-06-16,2
75,163,2016-06-16,1
75,115,2016-06-16,2
75,106,2016-06-16,1
75,267,2016-06-16,1
75,222,2016-06-16,1
75,142,2016-06-16,1
75,12,2016-06-16,4
75,2,2016-06-16,4
75,189,2016-06-16,1
75,168,2016-06-16,1
75,213,2016-06-16,-1
75,145,2016-06-16,1
90,43,2016-06-16,1
90,288,2016-06-16,1
90,160,2016-06-16,1
90,158,2016-06-16,1
90,143,2016-06-16,2
90,294,2016-06-16,1
90,65,2016-06-16,1
90,279,2016-06-16,1
90,86,2016-06-16,1
90,242,2016-06-16,1
90,79,2016-06-16,1
90,223,2016-06-16,1
45,178,2016-06-16,1
15,131,2016-06-17,1
15,15,2016-06-17,1
15,76,2016-06-17,2
15,239,2016-06-17,1
15,29,2016-06-17,4
15,193,2016-06-17,1
15,89,2016-06-17,1
15,265,2016-06-17,2
15,323,2016-06-17,1
15,169,2016-06-17,1
15,95,2016-06-17,1
15,40,2016-06-17,1
15,7,2016-06-17,1
15,279,2016-06-17,1
15,86,2016-06-17,1
15,11,2016-06-17,1
15,248,2016-06-17,1
15,215,2016-06-17,1
15,47,2016-06-17,1
15,8,2016-06-17,1
15,96,2016-06-17,1
15,168,2016-06-17,1
15,213,2016-06-17,1
15,167,2016-06-17,1
30,148,2016-06-17,1
30,232,2016-06-17,1
30,43,2016-06-17,1
30,276,2016-06-17,1
30,19,2016-06-17,1
30,160,2016-06-17,1
30,66,2016-06-17,1
30,246,2016-06-17,1
30,199,2016-06-17,2
30,323,2016-06-17,1
30,247,2016-06-17,2
30,165,2016-06-17,1
30,104,2016-06-17,1
30,175,2016-06-17,1
30,119,2016-06-17,1
30,34,2016-06-17,1
30,121,2016-06-17,3
30,106,2016-06-17,2
30,262,2016-06-17,1
30,238,2016-06-17,1
30,182,2016-06-17,2
30,2,2016-06-17,1
30,316,2016-06-17,1
30,35,2016-06-17,1
30,145,2016-06-17,1
45,46,2016-06-17,1
45,55,2016-06-17,1
45,203,2016-06-17,1
45,107,2016-06-17,1
45,29,2016-06-17,3
45,71,2016-06-17,1
45,17,2016-06-17,1
45,41,2016-06-17,1
45,90,2016-06-17,2
45,323,2016-06-17,1
45,102,2016-06-17,1
45,22,2016-06-17,1
45,212,2016-06-17,2
45,57,2016-06-17,1
45,40,2016-06-17,1
45,221,2016-06-17,1
45,248,2016-06-17,2
45,215,2016-06-17,1
45,222,2016-06-17,1
45,272,2016-06-17,1
45,155,2016-06-17,1
45,191,2016-06-17,1
45,284,2016-06-17,1
45,296,2016-06-17,1
60,46,2016-06-17,1
60,252,2016-06-17,2
60,249,2016-06-17,1
60,317,2016-06-17,1
60,144,2016-06-17,2
60,160,2016-06-17,6
60,151,2016-06-17,1
60,259,2016-06-17,3
60,239,2016-06-17,2
60,29,2016-06-17,7
60,261,2016-06-17,1
60,49,2016-06-17,1
60,40,2016-06-17,1
60,283,2016-06-17,1
60,121,2016-06-17,1
60,267,2016-06-17,1
60,12,2016-06-17,2
60,74,2016-06-17,1
60,183,2016-06-17,1
60,270,2016-06-17,1
75,192,2016-06-17,4
75,249,2016-06-17,1
75,21,2016-06-17,1
75,203,2016-06-17,3
75,6,2016-06-17,1
75,90,2016-06-17,1
75,256,2016-06-17,1
75,104,2016-06-17,1
75,163,2016-06-17,3
75,11,2016-06-17,1
75,215,2016-06-17,1
75,82,2016-06-17,1
75,106,2016-06-17,1
75,134,2016-06-17,1
75,117,2016-06-17,1
75,222,2016-06-17,1
75,25,2016-06-17,1
75,2,2016-06-17,6
75,168,2016-06-17,1
75,179,2016-06-17,2
90,317,2016-06-17,1
90,160,2016-06-17,1
90,113,2016-06-17,1
90,200,2016-06-17,1
90,97,2016-06-17,1
90,90,2016-06-17,1
90,323,2016-06-17,1
90,278,2016-06-17,1
90,95,2016-06-17,1
90,83,2016-06-17,2
90,283,2016-06-17,1
90,2,2016-06-17,3
90,302,2016-06-17,1
90,154,2016-06-17,1
90,284,2016-06-17,1
45,71,2016-06-17,1
15,46,2016-06-18,1
15,45,2016-06-18,1
15,144,2016-06-18,1
15,21,2016-06-18,1
15,76,2016-06-18,6
15,239,2016-06-18,-1
15,29,2016-06-18,2
15,173,2016-06-18,2
15,247,2016-06-18,1
15,227,2016-06-18,1
15,278,2016-06-18,1
15,40,2016-06-18,1
15,86,2016-06-18,2
15,243,2016-06-18,1
15,20,2016-06-18,2
15,12,2016-06-18,1
15,137,2016-06-18,1
15,2,2016-06-18,4
15,302,2016-06-18,1
15,3,2016-06-18,1
15,16,2016-06-18,1
15,284,2016-06-18,1
15,36,2016-06-18,1
15,285,2016-06-18,0
30,232,2016-06-18,2
30,162,2016-06-18,1
30,244,2016-06-18,2
30,4,2016-06-18,1
30,45,2016-06-18,2
30,288,2016-06-18,1
30,15,2016-06-18,2
30,66,2016-06-18,3
30,199,2016-06-18,1
30,323,2016-06-18,1
30,98,2016-06-18,1
30,57,2016-06-18,-1
30,56,2016-06-18,1
30,279,2016-06-18,1
30,121,2016-06-18,1
30,136,2016-06-18,1
30,214,2016-06-18,1
30,222,2016-06-18,1
30,204,2016-06-18,0
30,54,2016-06-18,1
30,234,2016-06-18,1
30,92,2016-06-18,1
30,109,2016-06-18,1
30,301,2016-06-18,1
30,2,2016-06-18,2
30,293,2016-06-18,1
30,63,2016-06-18,1
30,33,2016-06-18,1
30,16,2016-06-18,1
30,191,2016-06-18,1
30,284,2016-06-18,4
45,276,2016-06-18,2
45,192,2016-06-18,6
45,195,2016-06-18,1
45,146,2016-06-18,2
45,287,2016-06-18,2
45,107,2016-06-18,1
45,29,2016-06-18,3
45,97,2016-06-18,2
45,62,2016-06-18,-1
45,102,2016-06-18,1
45,156,2016-06-18,1
45,56,2016-06-18,2
45,132,2016-06-18,1
45,5,2016-06-18,1
45,215,2016-06-18,1
45,204,2016-06-18,1
45,12,2016-06-18,1
45,137,2016-06-18,-1
45,2,2016-06-18,2
45,179,2016-06-18,1
45,284,2016-06-18,2
60,133,2016-06-18,1
60,317,2016-06-18,1
60,42,2016-06-18,1
60,113,2016-06-18,1
60,287,2016-06-18,1
60,247,2016-06-18,1
60,40,2016-06-18,-1
